Wall time,Step,Value
1662476485.7386084,733,1.2418913684086874e-05
1662476488.7886028,738,1.2451837392291054e-05
1662476491.2148752,742,1.2231822438479867e-05
1662476492.524862,744,1.2206213796162046e-05
1662476500.1032598,756,1.2747293112624902e-05
1662476501.419146,758,1.3798006875731517e-05
1662476505.1710606,764,2.114656126650516e-05
1662476505.7581522,765,2.0454592231544666e-05
1662476507.6272717,768,1.5239517779264133e-05
1662476508.2828634,769,1.4269584426074289e-05
1662476510.1648476,772,1.3494279301085044e-05
1662476512.0472698,775,1.397561572957784e-05
1662476512.6166854,776,1.3526152542908676e-05
1662476513.7910776,778,1.206848810397787e-05
1662476514.3905714,779,1.1988248843408655e-05
1662476515.000233,780,1.2420175153238233e-05
1662476515.5955014,781,1.2869300007878337e-05
1662476516.168242,782,1.2866416000179015e-05
1662476519.88447,788,1.2220437383803073e-05
1662476521.7410448,791,1.138746301876381e-05
1662476530.0540903,804,1.1204155271116178e-05
1662476530.7265475,805,1.1164069292135537e-05
1662476531.3937945,806,1.115636041504331e-05
1662476532.052276,807,1.1165135219926015e-05
1662476533.8611262,810,1.1097614333266392e-05
1662476539.2960188,818,1.0975627446896397e-05
1662476539.9317043,819,1.0940081665467005e-05
1662476544.8532414,827,1.0780057891679462e-05
1662476545.4953642,828,1.0767737876449246e-05
1662476547.9107244,832,1.073323073796928e-05
1662476548.5377192,833,1.0737988304754253e-05
1662476549.7620413,835,1.0750190995167941e-05
1662476550.4135602,836,1.0764717444544658e-05
1662476552.2674344,839,1.093344053515466e-05
1662476552.9041283,840,1.1024839295714628e-05
1662476554.6945772,843,1.1674853340082336e-05
1662476555.8934422,845,1.2693404642050155e-05
1662476559.0911403,850,1.9264545699115843e-05
1662476559.7755976,851,2.0650708393077366e-05
1662476561.7158651,854,1.8297771021025255e-05
1662476563.550024,857,1.1620599252637476e-05
1662476565.3757153,860,1.4054595339985099e-05
1662476566.5879905,862,1.2103569133614656e-05
1662476568.3589914,865,1.156538291979814e-05
1662476568.9811707,866,1.2182312275399454e-05
1662476571.4190607,870,1.0315240615454968e-05
1662476572.087083,871,1.0678752914827783e-05
1662476580.0254352,884,1.0065744390885811e-05
1662476581.330331,886,1.0213714631390758e-05
1662476583.8331132,890,9.908208994602319e-06
1662476585.042696,892,1.0002465387515258e-05
1662476586.8212898,895,9.941464668372646e-06
1662476588.0906734,897,9.812804819375742e-06
1662476588.8575335,898,9.793887329578865e-06
1662476590.9251301,901,9.810207302507479e-06
1662476591.6321204,902,9.793803656066302e-06
1662476595.0120478,907,9.680424227553885e-06
1662476595.6008906,908,9.692909770819824e-06
1662476596.9184422,910,9.742049769556616e-06
1662476597.5610662,911,9.78141906671226e-06
1662476599.3655906,914,1.0120762453880161e-05
1662476601.9139795,918,1.1576132237678394e-05
1662476602.5282235,919,1.2033007806167006e-05
1662476603.7294028,921,1.2439111742423847e-05
1662476608.0608382,928,9.740756468090694e-06
1662476609.353987,930,1.0404452041257173e-05
1662476609.968989,931,1.0515398571442347e-05
1662476610.568086,932,1.0401523468317464e-05
1662476615.0303164,939,9.559882528265007e-06
1662476616.8216577,942,9.717366083350498e-06
1662476618.6991694,945,9.347779268864542e-06
1662476621.3680553,949,9.149468496616464e-06
1662476623.2562032,952,9.264052096114028e-06
1662476625.14852,955,9.307025720772799e-06
1662476628.478149,960,9.153378414339386e-06
1662476630.4211183,963,9.050641892827116e-06
1662476631.7574303,965,9.000115824164823e-06
1662476633.080052,967,8.963680556917097e-06
1662476633.7321064,968,8.949639777711127e-06
1662476639.8866782,978,9.904296348395292e-06
1662476640.5041516,979,1.0687629583117086e-05
1662476642.3299546,982,1.7868480426841415e-05
1662476644.7424822,986,3.62613754987251e-05
1662476647.131556,990,2.2254142095334828e-05
1662476648.3288026,992,1.4858615031698719e-05
1662476649.6251636,994,1.5627258107997477e-05
1662476650.899245,996,1.3738969755650032e-05
1662476652.2592053,998,1.1904949133167975e-05
1662476652.898287,999,1.5189168152573984e-05
1662476654.837174,1002,1.083088409359334e-05
1662476655.4575558,1003,1.2655780665227212e-05
1662476656.068243,1004,1.0446832675370388e-05
1662476657.273769,1006,1.0615498467814177e-05
1662476660.4223762,1011,9.616787792765535e-06
1662476661.715387,1013,9.375404260936193e-06
1662476662.9725435,1015,8.958421858551446e-06
1662476667.1309023,1022,8.910697033570614e-06
1662476669.5877044,1026,8.653293662064243e-06
1662476670.819897,1028,8.515994522895198e-06
1662476675.2269952,1035,8.313413673022296e-06
1662476675.8346157,1036,8.342442924913485e-06
1662476676.4227426,1037,8.398678801313508e-06
1662476677.012826,1038,8.350531970791053e-06
1662476677.6556413,1039,8.276515472971369e-06
1662476680.0988555,1043,8.23002392280614e-06
1662476682.2108252,1046,8.23332720756298e-06
1662476688.7340546,1056,8.09547145763645e-06
1662476690.1328745,1058,8.084383807727136e-06
1662476691.4137077,1060,8.058973435254302e-06
1662476692.7777832,1062,8.03920738690067e-06
1662476694.7665482,1065,8.009677003428806e-06
1662476696.053,1067,7.992292012204416e-06
1662476697.249808,1069,7.974576874403283e-06
1662476697.8515766,1070,7.96279164205771e-06
1662476698.4612782,1071,7.953621206979733e-06
1662476699.146968,1072,7.946346158860251e-06
1662476699.7780547,1073,7.938107955851592e-06
1662476700.3846083,1074,7.927635124360677e-06
1662476702.395836,1077,7.900563105067704e-06
1662476704.2385712,1080,7.87281896919012e-06
1662476707.3557675,1085,7.829031346773263e-06
1662476707.9890618,1086,7.820233804523014e-06
1662476708.6525016,1087,7.811990144546144e-06
1662476711.2039022,1091,7.777163773425855e-06
1662476715.7905588,1098,7.717731932643801e-06
1662476717.0779116,1100,7.700980859226547e-06
1662476718.3627322,1102,7.683989679208025e-06
1662476718.9748292,1103,7.675586857658345e-06
1662476719.5887833,1104,7.667283171031158e-06
1662476721.6469357,1107,7.64228570915293e-06
1662476722.9219468,1109,7.625656053278362e-06
1662476724.11199,1111,7.609212843817659e-06
1662476724.8230014,1112,7.601005108881509e-06
1662476726.0893726,1114,7.584493232570821e-06
1662476729.169072,1119,7.543709216406569e-06
1662476730.439478,1121,7.52745836507529e-06
1662476731.081145,1122,7.519325663452037e-06
1662476733.1500974,1125,7.4952463364752475e-06
1662476733.8178086,1126,7.487217317247996e-06
1662476735.0051486,1128,7.471348908438813e-06
1662476735.6854365,1129,7.463550900865812e-06
1662476737.576117,1132,7.440764420607593e-06
1662476738.867365,1134,7.427251148328651e-06
1662476740.1139278,1136,7.4175750341964886e-06
1662476742.1302686,1139,7.4289546319050714e-06
1662476746.6566844,1146,9.337922165286727e-06
1662476749.1750078,1150,2.4327760911546648e-05
1662476749.7594857,1151,3.2386691600549966e-05
1662476750.4191754,1152,3.990712866652757e-05
1662476755.277521,1160,1.1304586223559454e-05
1662476756.528869,1162,1.2460449397622142e-05
1662476757.7370856,1164,1.0863652278203517e-05
1662476759.6841857,1167,1.1600218385865446e-05
1662476763.507695,1173,7.460631422873121e-06
1662476764.1487246,1174,8.770328349783085e-06
1662476765.3403018,1176,7.938107955851592e-06
1662476765.9152772,1177,7.291157999134157e-06
1662476766.6140535,1178,8.211729436879978e-06
1662476769.0356576,1182,7.802968866599258e-06
1662476770.2037368,1184,7.498764261981705e-06
1662476771.462327,1186,7.572457434434909e-06
1662476773.2703419,1189,7.21700689609861e-06
1662476773.9019258,1190,7.424879640893778e-06
1662476775.8116097,1193,7.115428161341697e-06
1662476776.5047867,1194,7.278335488081211e-06
1662476778.4011238,1197,7.042975539661711e-06
1662476783.581371,1205,7.003951395745389e-06
1662476784.166491,1206,6.987581400608178e-06
1662476784.7759202,1207,7.017908046691446e-06
1662476789.2766612,1214,6.910956471983809e-06
1662476791.8322852,1218,6.892052169860108e-06
1662476795.0804753,1223,6.84918768456555e-06
1662476796.3283386,1225,6.835275144112529e-06
1662476798.976606,1229,6.802456027799053e-06
1662476800.918286,1232,6.784197921660962e-06
1662476804.9747567,1238,6.739641776221106e-06
1662476809.1684625,1244,6.698176548525225e-06
1662476810.5771337,1246,6.685452717647422e-06
1662476812.5238678,1249,6.664216471108375e-06
1662476813.1836278,1250,6.657212907157373e-06
1662476813.8424182,1251,6.650775503658224e-06
1662476814.5196283,1252,6.644389941357076e-06
1662476815.8160043,1254,6.630612460867269e-06
1662476817.1284058,1256,6.616330210817978e-06
1662476817.8013492,1257,6.609541287616594e-06
1662476819.732035,1260,6.5891190388356335e-06
1662476820.3188674,1261,6.5820217969303485e-06
1662476824.1222222,1267,6.541440598084591e-06
1662476826.6195574,1271,6.5154335970873944e-06
1662476829.9320621,1276,6.502503310912289e-06
1662476830.602174,1277,6.510344974230975e-06
1662476831.2340786,1278,6.5266685851383954e-06
1662476833.746443,1282,6.684012078039814e-06
1662476835.6362302,1285,6.879942247906001e-06
1662476838.8238559,1290,7.299202479771338e-06
1662476840.7262306,1293,7.505678240704583e-06
1662476843.8727193,1298,7.353969522227999e-06
1662476844.48813,1299,7.223036391224014e-06
1662476846.3558884,1302,6.77214165989426e-06
1662476848.816418,1306,6.3576080719940364e-06
1662476851.3193493,1310,6.298070729826577e-06
1662476854.4588296,1315,6.427417247323319e-06
1662476857.5652611,1320,6.767178092559334e-06
1662476858.761767,1322,7.049809937598184e-06
1662476860.6627936,1325,7.709952114964835e-06
1662476861.2598777,1326,7.978409485076554e-06
1662476862.510126,1328,8.583931958128233e-06
1662476866.6819565,1335,8.467726729577407e-06
1662476872.9425812,1345,6.9044781412230805e-06
1662476874.871317,1348,6.394672254828038e-06
1662476877.4624696,1352,6.0751608543796465e-06
1662476878.7765317,1354,6.217089776328066e-06
1662476882.540831,1360,6.191397915245034e-06
1662476884.9471023,1364,6.149286491563544e-06
1662476885.5539057,1365,6.219341685209656e-06
1662476886.1211114,1366,6.338863840937847e-06
1662476886.784714,1367,6.527231562358793e-06
1662476887.4416256,1368,6.792135536670685e-06
1662476891.7984757,1375,1.0331276826036628e-05
1662476892.381846,1376,1.0084737368742935e-05
1662476894.7520273,1380,6.680481874354882e-06
1662476897.8672333,1385,7.205586371128447e-06
1662476898.4492824,1386,7.107812507456401e-06
1662476901.1125464,1390,5.938165486440994e-06
1662476903.0835655,1393,6.22178549747332e-06
1662476905.571648,1397,6.106568434915971e-06
1662476917.8653646,1417,9.960218449123204e-06
1662476920.2422554,1421,2.0712712284876034e-05
1662476926.2748787,1431,7.417694178002421e-06
1662476926.8540592,1432,6.792814019718207e-06
1662476929.4001644,1436,6.559116627613548e-06
1662476930.8071926,1438,6.518520422105212e-06
1662476931.411132,1439,7.229445145640057e-06
1662476932.054116,1440,7.095743058016524e-06
1662476932.6876504,1441,6.268659490160644e-06
1662476934.5046017,1444,6.477382157754619e-06
1662476937.5930645,1449,5.9895469348703045e-06
1662476938.8850005,1451,5.987702024867758e-06
1662476939.502755,1452,5.699357188859722e-06
1662476941.4686904,1455,5.864844297320815e-06
1662476942.6779695,1457,5.673057785315905e-06
1662476943.305347,1458,5.572579539148137e-06
1662476944.5689266,1460,5.690711986972019e-06
1662476945.2142606,1461,5.711635822081007e-06
1662476950.6498523,1470,5.473836154124001e-06
1662476952.6887503,1473,5.522262199519901e-06
1662476953.2649295,1474,5.494348442880437e-06
1662476954.4810164,1476,5.4368333621823695e-06
1662476958.9156175,1483,5.4014622037357185e-06
1662476961.5524693,1487,5.408069682744099e-06
1662476963.3651943,1490,5.42199268238619e-06
1662476965.264186,1493,5.615176633000374e-06
1662476965.856872,1494,5.78725212108111e-06
1662476968.3488667,1498,8.673485353938304e-06
1662476968.996281,1499,1.073474413715303e-05
1662476970.85191,1502,1.96519340533996e-05
1662476975.197503,1509,1.0759947144833859e-05
1662476975.7659934,1510,9.914104339259211e-06
1662476976.3134997,1511,7.057150014588842e-06
1662476977.499923,1513,6.7879191192332655e-06
1662476978.6570683,1515,8.01464011601638e-06
1662476979.2587144,1516,6.2069075283943675e-06
1662476983.4115615,1523,6.024859885656042e-06
1662476986.4743533,1528,5.807630259369034e-06
1662476990.1720896,1534,5.588644853560254e-06
1662476992.1380804,1537,5.2628583944169804e-06
1662476992.7945573,1538,5.4002443903300446e-06
1662476994.6731973,1541,5.178456831345102e-06
1662476999.1214595,1548,5.172509645490209e-06
1662477001.0019972,1551,5.148638138052775e-06
1662477001.7019067,1552,5.108060122438474e-06
1662477002.392267,1553,5.104929641674971e-06
1662477007.9696183,1562,5.0805920182028785e-06
1662477009.863263,1565,5.043833880336024e-06
1662477010.5073931,1566,5.045859779784223e-06
1662477011.745788,1568,5.041617441747803e-06
1662477013.7894082,1571,5.013636382500408e-06
1662477014.3692248,1572,5.011040684621548e-06
1662477015.0244584,1573,5.010053882870125e-06
1662477016.9805086,1576,4.9942655095946975e-06
1662477019.506074,1580,4.976641776011093e-06
1662477022.6647642,1585,4.961716967954999e-06
1662477028.9619744,1595,5.7369916248717345e-06
1662477029.540248,1596,6.21451135884854e-06
1662477030.1263819,1597,6.9703050940006506e-06
1662477032.9341686,1601,1.632677776797209e-05
1662477033.5675807,1602,2.0866835257038474e-05
1662477034.1933703,1603,2.5161200028378516e-05
1662477039.0254176,1611,1.2696518751909025e-05
1662477040.8627121,1614,6.360377938108286e-06
1662477047.0289273,1624,5.993839749862673e-06
1662477048.8477573,1627,4.944272404827643e-06
1662477051.2615607,1631,5.1166357479814906e-06
1662477053.7465553,1635,5.145659997651819e-06
1662477054.999654,1637,4.961227659805445e-06
1662477056.879815,1640,4.851010544371093e-06
1662477057.4891155,1641,4.800907845492475e-06
1662477060.6065705,1646,4.80336757391342e-06
1662477061.2319627,1647,4.8961032916849945e-06
1662477063.8002915,1651,4.788068963534897e-06
1662477064.3596666,1652,4.823683866561623e-06
1662477065.0100265,1653,4.7818957682466134e-06
1662477065.638206,1654,4.720074684883002e-06
1662477067.0091476,1656,4.750039806822315e-06
1662477070.6860116,1662,4.710804205387831e-06
1662477073.2716553,1666,4.6767236199229956e-06
1662477075.8156936,1670,4.641635314328596e-06
1662477078.3130233,1674,4.6252112042566296e-06
1662477080.0939665,1677,4.619767878466519e-06
1662477081.315819,1679,4.605334652296733e-06
1662477085.161936,1685,4.579981577990111e-06
1662477085.9017973,1686,4.57577971246792e-06
1662477086.5171468,1687,4.573134901875164e-06
1662477087.1681302,1688,4.5705310185439885e-06
1662477090.4638028,1693,4.5493748075386975e-06
1662477091.0490632,1694,4.546121544990456e-06
1662477091.6907709,1695,4.5419692469295114e-06
1662477094.4108605,1699,4.526016255113063e-06
1662477096.3363059,1702,4.514706688496517e-06
1662477097.576787,1704,4.50684910902055e-06
1662477099.4604137,1707,4.4963362597627565e-06
1662477100.7532923,1709,4.488781087275129e-06
1662477101.4323301,1710,4.485195404413389e-06
1662477102.1272194,1711,4.481696578295669e-06
1662477102.8745923,1712,4.478474693314638e-06
1662477106.5558248,1718,4.470903149922378e-06
1662477109.1270487,1722,4.565923973132158e-06
1662477109.7833803,1723,4.653644737118157e-06
1662477110.440546,1724,4.81034430777072e-06
1662477111.15305,1725,5.091562343295664e-06
1662477114.3304107,1730,1.2905147741548717e-05
1662477119.5133522,1738,7.009242835920304e-06
1662477120.0958176,1739,9.683798452897463e-06
1662477122.5961423,1743,5.450808203022461e-06
1662477123.8768623,1745,6.905310328875203e-06
1662477125.8032136,1748,5.407628577813739e-06
1662477127.1402633,1750,5.4837232710269745e-06
1662477128.963293,1753,5.3131611821299884e-06
1662477129.6209657,1754,5.286154646455543e-06
1662477134.4716213,1762,4.511929546424653e-06
1662477136.385026,1765,4.543325758277206e-06
1662477142.580601,1775,4.3790646486741025e-06
1662477143.8799777,1777,4.345996330812341e-06
1662477145.6609516,1780,4.325574536778731e-06
1662477148.026199,1784,4.332847765908809e-06
1662477148.6140828,1785,4.312668806960573e-06
1662477149.1904054,1786,4.280763732822379e-06
1662477151.213812,1789,4.29016745329136e-06
1662477153.1042347,1792,4.280543180357199e-06
1662477155.6236165,1796,4.385430202091811e-06
1662477158.1219733,1800,5.015222996007651e-06
1662477159.3373666,1802,6.148807187855709e-06
1662477163.0514588,1808,1.9381761376280338e-05
1662477164.2815707,1810,1.5379600881715305e-05
1662477169.6624207,1819,5.806094577565091e-06
1662477172.095813,1823,4.533769697445678e-06
1662477173.9206326,1826,5.249521109362831e-06
1662477174.5319712,1827,4.332531261752592e-06
